nomComplet,genre,nombreDeFilms
Alain labonté,Comédie,0.0
Alain lacroix,Comédie,0.0
Alain lavalle,Comédie,0.0
Alain michaud,Comédie,0.0
Alain paré,Comédie,0.0
Alain pelletier,Comédie,0.0
Alain pichette,Comédie,0.0
Alain plagne,Comédie,0.0
Alain poiré,Comédie,4.0
Alain pol,Comédie,0.0
Alain rocca,Comédie,1.0
Alain roger,Comédie,0.0
Alain rondeau,Comédie,0.0
Alain ross,Comédie,0.0
Alain sarde,Comédie,3.0
Alain simard,Comédie,1.0
Alain stanké,Comédie,1.0
Alain tanner,Comédie,0.0
Alain terzian,Comédie,1.0
Alain thibault,Comédie,0.0
Alain vézina,Comédie,0.0
Alain zaloum,Comédie,0.0
Alain-arthur painchaud,Comédie,0.0
Alan beattie,Comédie,0.0
Alan burke,Comédie,0.0
Alan coleman,Comédie,1.0
Alan collins,Comédie,0.0
Alan e. salke,Comédie,0.0
Alan field,Comédie,0.0
Alan handel,Comédie,0.0
Alan hayling,Comédie,0.0
Alan j. pakula,Comédie,0.0
Alan maher,Comédie,0.0
Alan moloney,Comédie,0.0
Alan richardson,Comédie,0.0
Alan simmonds,Comédie,0.0
Alan white,Comédie,0.0
Alanis obomsawin,Comédie,0.0
Albanie morin,Comédie,0.0
Albert band,Comédie,2.0
Albert barillé,Comédie,0.0
Albert falzon,Comédie,0.0
Albert fennell,Comédie,0.0
Albert i. smith,Comédie,0.0
Albert kish,Comédie,0.0
Albert klychak,Comédie,1.0
Albert koski,Comédie,0.0
Albert litchi,Comédie,0.0
Albert mailly,Comédie,0.0
Albert r. broccoli,Comédie,0.0
Albert s. ruddy,Comédie,0.0
Albert tessier,Comédie,0.0
Albert viau,Comédie,0.0
Albert zugsmith,Comédie,0.0
Alberta watson,Comédie,0.0
Alberto adami,Comédie,0.0
Alberto attili,Comédie,0.0
Alberto cavalcanti,Comédie,0.0
Alberto flaksman,Comédie,0.0
Alberto grimaldi,Comédie,0.0
Alberto luna,Comédie,0.0
Alberto manca,Comédie,0.0
Albie hecht,Comédie,0.0
Albina du boisrouvray,Comédie,1.0
Alejandro arroz,Comédie,0.0
Aleksandra kordek,Comédie,0.0
Alessandra de stefani,Comédie,0.0
Alessandro iacovoni,Comédie,0.0
Alessandro luca,Comédie,0.0
Alethea arnaquq-baril,Comédie,0.0
Alex craig,Comédie,0.0
Alex frame,Comédie,0.0
Alex gibney,Comédie,0.0
Alex gordon,Comédie,0.0
Alex gottlieb,Comédie,1.0
Alex hamilton-brown,Comédie,0.0
Alex lovy,Comédie,0.0
Alex mackenzie,Comédie,0.0
Alex malka,Comédie,0.0
Alex nalpas,Comédie,0.0
Alex raymont,Comédie,0.0
Alex robbins,Comédie,0.0
Alex roslin,Comédie,0.0
Alex sabbagh,Comédie,0.0
Alex sliman,Comédie,0.0
Alex van warmerdam,Comédie,1.0
Alexa frances shaw,Comédie,0.0
Alexander bain,Comédie,0.0
Alexander bak,Comédie,0.0
Alexander gerassimov,Comédie,0.0
Alexander kluge,Comédie,0.0
Alexander korda,Comédie,0.0
Alexander salkind,Comédie,0.0
Alexander whitelaw,Comédie,0.0
Alexandra diaz,Comédie,0.0
Alexandra gill,Comédie,0.0
Alexandra guité,Comédie,0.0
Alexandra raffé,Comédie,1.0
Alexandra toulch,Comédie,0.0
Alexandra woodward,Comédie,1.0
Alexandre arcady,Comédie,0.0
Alexandre chartrand,Comédie,0.0
Alexandre franchi,Comédie,0.0
Alexandre frigon,Comédie,0.0
Alexandre gravel,Comédie,0.0
Alexandre heylen,Comédie,0.0
Alexandre kamenka,Comédie,0.0
Alexandre kozminski,Comédie,0.0
Alexandre larose,Comédie,0.0
Alexandre leblanc,Comédie,0.0
Alexandre michaud,Comédie,0.0
Alexandre mnouchkine,Comédie,3.0
Alexandre shaw,Comédie,0.0
Alexandre soullier,Comédie,0.0
Alexandre trudeau,Comédie,0.0
Alexis de gheldere,Comédie,0.0
Alexis mercier,Comédie,0.0
Alferd c. pariser,Comédie,0.0
Alfi sinniger,Comédie,0.0
Alfons siegert,Comédie,0.0
Alfonso donati,Comédie,0.0
Alfred bittins,Comédie,0.0
Alfred de graaff,Comédie,0.0
Alfred hitchcock,Comédie,0.0
Alfred leone,Comédie,0.0
Alfred lévy,Comédie,0.0
Alfred n. sack,Comédie,0.0
Alfred weiss,Comédie,0.0
Alfredo bini,Comédie,0.0
Alfredo gagliardi,Comédie,0.0
Alfredo guarini,Comédie,0.0
Alfredo j. anzola,Comédie,0.0
Alfredo leone,Comédie,0.0
Alfredo vicens,Comédie,0.0
Alfredo zacharias,Comédie,0.0
Alhaji adegboyega arulogun,Comédie,0.0
Ali kazimi,Comédie,0.0
Alice guy-blaché,Comédie,0.0
Alice ronfard,Comédie,0.0
Alicia franco,Comédie,0.0
Aliette cremer,Comédie,0.0
Aline houdy,Comédie,0.0
Alison de vere,Comédie,0.0
Allan a. goldstein,Comédie,0.0
Allan bozo moyle,Comédie,0.0
Allan c. avrith,Comédie,0.0
Allan dwan,Comédie,2.0
Allan johnsen,Comédie,0.0
Allan king,Comédie,0.0
Allan martel,Comédie,0.0
Allan moyle,Comédie,0.0
Allan reid,Comédie,0.0
Allan scott,Comédie,0.0
Allan segal,Comédie,0.0
Allan stein,Comédie,0.0
Allan zion,Comédie,0.0
Allen klein,Comédie,0.0
Allen stark,Comédie,0.0
Allison lewis,Comédie,1.0
Allyson mitchell,Comédie,0.0
Alois brummer,Comédie,0.0
Aloysius vachet,Comédie,0.0
Alphonse balcazar,Comédie,0.0
Alvin armstrong,Comédie,0.0
Alvin fiering,Comédie,0.0
Alvino besuchari,Comédie,0.0
Alvy moore,Comédie,0.0
Amadee j. van beuren,Comédie,0.0
Amanda dawn christie,Comédie,0.0
Amaro gomez boix,Comédie,0.0
Amato excelsa,Comédie,0.0
Amato pennasilico,Comédie,0.0
Amatsia hiuni,Comédie,0.0
Amedeo bacigalupo,Comédie,0.0
Amit khanna,Comédie,0.0
Amitan manelzon,Comédie,0.0
Amos adetuyi,Comédie,0.0
Amos gitaï,Comédie,0.0
Amy belling,Comédie,0.0
Amy bodman,Comédie,0.0
Amy webb,Comédie,0.0
Amélie blanchard,Comédie,0.0
Amélie lambert bouchard,Comédie,0.0
Ana de lara,Comédie,0.0
Anand patwardhan,Comédie,0.0
Anant singh,Comédie,0.0
Anatole dauman,Comédie,0.0
Anatole de grunwald,Comédie,0.0
Anatole litvak,Comédie,0.0
Andew lazar,Comédie,0.0
Andre bendahan,Comédie,0.0
Andre singer,Comédie,0.0
Andrea cross,Comédie,0.0
Andrea marotti,Comédie,0.0
Andrea nemtin,Comédie,0.0
Andrea sadler,Comédie,0.0
Andreas mendritzki,Comédie,0.0
Andreas poulsson,Comédie,0.0
Andreea stanculeanu,Comédie,0.0
Andres vincente gomez,Comédie,0.0
Andrew adelson,Comédie,0.0
Andrew boutilier,Comédie,0.0
Andrew braunsberg,Comédie,0.0
Andrew burnett,Comédie,0.0
Andrew currie,Comédie,0.0
Andrew easterbrook,Comédie,0.0
Andrew koster,Comédie,0.0
Andrew makarewicz,Comédie,0.0
Andrew mitchell,Comédie,0.0
Andrew moxham,Comédie,0.0
Andrew noble,Comédie,1.0
Andrew noble with,Comédie,0.0
Andrew osborn,Comédie,0.0
Andrew przybytkowski,Comédie,0.0
Andrew robinson,Comédie,0.0
Andrew sugerman,Comédie,0.0
Andrew watt,Comédie,0.0
Andria spring,Comédie,1.0
Andrzej olszanski,Comédie,0.0
Andrzej walenta,Comédie,0.0
André a. bélanger,Comédie,2.0
André a. velin,Comédie,0.0
André aron,Comédie,0.0
André barro,Comédie,0.0
André belleau,Comédie,1.0
André blanchard,Comédie,0.0
André boulianne,Comédie,0.0
André béraud,Comédie,2.0
André chaput,Comédie,0.0
André daven,Comédie,1.0
André desrochers,Comédie,0.0
André djaoui,Comédie,0.0
André douillard,Comédie,0.0
André dubois,Comédie,7.0
André dupuy,Comédie,1.0
André elias,Comédie,0.0
André farwagi,Comédie,0.0
